2018-10-25 07:29:54.942 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t60.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t60.TIF.
2018-10-25 07:29:55.483 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t116.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t116.TIF.
2018-10-25 07:29:55.817 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t92.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t92.TIF.
2018-10-25 07:29:56.572 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t27.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t27.TIF.
2018-10-25 07:29:57.039 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t59.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t59.TIF.
2018-10-25 07:29:57.873 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t115.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t115.TIF.
2018-10-25 07:29:58.067 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t91.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t91.TIF.
2018-10-25 07:29:58.703 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t26.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t26.TIF.
2018-10-25 07:29:59.057 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t58.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t58.TIF.
2018-10-25 07:30:00.247 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t114.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t114.TIF.
2018-10-25 07:30:00.448 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t90.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t90.TIF.
2018-10-25 07:30:00.762 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t25.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t25.TIF.
2018-10-25 07:30:01.261 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t57.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t57.TIF.
2018-10-25 07:30:02.690 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t113.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t113.TIF.
2018-10-25 07:30:02.947 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t89.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t89.TIF.
2018-10-25 07:30:02.997 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t24.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t24.TIF.
